COMPANY_CD(String),ContactName(String),COMPANY_NM(String),PRODUCT_CD(Integer),PRODUCT_NM(String),QTY(Integer),discount(Float),COST(Float),OrderDate(DateTime)
TOMSP,Karin Josephs,Toms Spezialitaten,34,Sasquatch Ale,20,"0.2","11.2",03/09/1995 0:00:00
TOMSP,Karin Josephs,Toms Spezialitaten,34,Sasquatch Ale,10,"0.25",14,06/26/1995 0:00:00
TOMSP,Karin Josephs,Toms Spezialitaten,57,Ravioli Angelo,15,"0.2","15.6",03/09/1995 0:00:00
TOMSP,Karin Josephs,Toms Spezialitaten,56,Gnocchi di nonna Alice,28,0,38,08/23/1995 0:00:00
TOMSP,Karin Josephs,Toms Spezialitaten,19,Teatime Chocolate Biscuits,12,0,"9.2",04/22/1996 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,11,Queso Cabrales,15,0,21,02/20/1996 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,44,Gula Malacca,21,0,"19.45",07/24/1995 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,44,Gula Malacca,9,0,"19.45",05/26/1995 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,43,Ipoh Coffee,5,0,46,02/20/1996 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,10,Ikura,2,0,31,10/23/1995 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,75,Rhonbrau Klosterbier,6,0,"6.2",09/29/1994 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,28,Rossle Sauerkraut,14,0,"36.4",11/02/1994 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,49,Maxilaku,30,0,16,10/13/1994 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,17,Alice Mutton,8,0,"31.2",11/02/1994 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,17,Alice Mutton,10,0,39,03/29/1996 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,18,Carnarvon Tigers,12,0,50,09/29/1994 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,59,Raclette Courdavault,10,0,44,10/13/1994 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,24,Guarana Fantastica,5,0,"4.5",05/26/1995 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,44,Gula Malacca,21,0,"19.45",10/23/1995 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,24,Guarana Fantastica,10,0,"3.6",09/29/1994 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,54,Tourtiere,10,0,"7.45",03/29/1996 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,71,Flotemysost,2,0,"17.2",10/13/1994 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,19,Teatime Chocolate Biscuits,7,0,"9.2",10/23/1995 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,70,Outback Lager,12,0,15,02/20/1996 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,10,Ikura,15,0,"24.8",09/08/1994 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,68,Scottish Longbreads,20,0,"12.5",02/20/1996 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,33,Geitost,30,0,"2.5",03/29/1996 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,39,Chartreuse verte,20,0,18,06/03/1996 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,31,Gorgonzola Telino,20,0,"12.5",07/24/1995 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,13,Konbu,10,0,"4.8",09/08/1994 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,38,Cote de Blaye,15,0,"263.5",05/26/1995 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,1,Chai,10,0,18,07/24/1995 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,76,Lakkalikoori,30,0,"14.4",11/02/1994 0:00:00
TORTU,Miguel Angel Paolino,Tortuga Restaurante,63,Vegie-spread,5,0,"35.1",09/29/1994 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,55,Pate chinois,20,"0.2",24,08/22/1995 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,20,Sir Rodney's Marmalade,20,0,"64.8",09/28/1994 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,58,Escargots de Bourgogne,30,"0.1","13.25",02/19/1996 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,68,Scottish Longbreads,24,0,"12.5",02/13/1996 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,30,Nord-Ost Matjeshering,20,"0.05","25.89",02/15/1996 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,72,Mozzarella di Giovanni,15,"0.1","34.8",02/19/1996 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,39,Chartreuse verte,28,0,18,02/13/1996 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,62,Tarte au sucre,10,"0.2","49.3",08/22/1995 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,6,Grandma's Boysenberry Spread,6,0,25,02/13/1996 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,60,Camembert Pierrot,30,0,34,02/13/1996 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,31,Gorgonzola Telino,20,"0.05",10,05/05/1995 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,4,Chef Anton's Cajun Seasoning,20,"0.2",22,08/22/1995 0:00:00
TRADH,Anabela Domingues,Tradicao Hipermercados,29,Thuringer Rostbratwurst,8,"0.05","123.79",02/15/1996 0:00:00
TRAIH,Helvetius Nagy,Trail's Head Gourmet Provisioners,39,Chartreuse verte,10,0,18,07/24/1995 0:00:00
TRAIH,Helvetius Nagy,Trail's Head Gourmet Provisioners,33,Geitost,14,0,"2.5",07/20/1995 0:00:00
TRAIH,Helvetius Nagy,Trail's Head Gourmet Provisioners,75,Rhonbrau Klosterbier,20,0,"7.75",07/24/1995 0:00:00
TRAIH,Helvetius Nagy,Trail's Head Gourmet Provisioners,62,Tarte au sucre,3,0,"49.3",02/08/1996 0:00:00
TRAIH,Helvetius Nagy,Trail's Head Gourmet Provisioners,64,Wimmers gute Semmelknodel,6,0,"33.25",07/20/1995 0:00:00
TRAIH,Helvetius Nagy,Trail's Head Gourmet Provisioners,77,Original Frankfurter grune Sosse,18,0,13,07/24/1995 0:00:00
TRAIH,Helvetius Nagy,Trail's Head Gourmet Provisioners,40,Boston Crab Meat,2,0,"18.4",07/20/1995 0:00:00
TRAIH,Helvetius Nagy,Trail's Head Gourmet Provisioners,70,Outback Lager,6,0,15,02/08/1996 0:00:00
TRAIH,Helvetius Nagy,Trail's Head Gourmet Provisioners,62,Tarte au sucre,10,0,"49.3",07/20/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,76,Lakkalikoori,35,0,"14.4",01/31/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,34,Sasquatch Ale,14,0,14,11/01/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,77,Original Frankfurter grune Sosse,5,"0.25",13,08/17/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,71,Flotemysost,30,0,"17.2",01/31/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,34,Sasquatch Ale,36,0,"11.2",12/29/1994 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,54,Tourtiere,50,0,"7.45",08/07/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,35,Steeleye Stout,10,0,18,04/02/1996 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,77,Original Frankfurter grune Sosse,40,0,13,04/11/1996 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,41,Jack's New England Clam Chowder,30,"0.05","9.65",01/08/1996 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,77,Original Frankfurter grune Sosse,7,0,"10.4",12/29/1994 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,7,Uncle Bob's Organic Dried Pears,10,0,30,08/07/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,52,Filo Mix,15,"0.05",7,01/08/1996 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,24,Guarana Fantastica,25,0,"3.6",04/05/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,40,Boston Crab Meat,50,"0.2","18.4",12/18/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,24,Guarana Fantastica,25,0,"4.5",04/11/1996 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,3,Aniseed Syrup,14,0,10,08/07/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,29,Thuringer Rostbratwurst,18,"0.1",99,04/05/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,45,Rogede sild,30,"0.1","7.6",04/05/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,28,Rossle Sauerkraut,60,"0.1","45.6",11/01/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,77,Original Frankfurter grune Sosse,14,0,"10.4",01/31/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,50,Valkoinen suklaa,25,0,13,04/05/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,40,Boston Crab Meat,20,0,"14.7",04/05/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,54,Tourtiere,18,0,"5.9",12/29/1994 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,61,Sirop d'erable,20,0,"28.5",01/08/1996 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,10,Ikura,18,"0.1",31,11/01/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,62,Tarte au sucre,15,0,"49.3",01/08/1996 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,59,Raclette Courdavault,18,"0.05",55,05/02/1996 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,68,Scottish Longbreads,60,0,10,01/31/1995 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,63,Vegie-spread,40,0,"43.9",04/02/1996 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,65,Louisiana Fiery Hot Pepper Sauce,15,0,"16.8",12/29/1994 0:00:00
VAFFE,Palle Ibsen,Vaffeljernet,10,Ikura,25,0,31,04/11/1996 0:00:00
VICTE,Mary Saveley,Victuailles en stock,52,Filo Mix,8,0,"5.6",11/21/1994 0:00:00
VICTE,Mary Saveley,Victuailles en stock,70,Outback Lager,30,"0.15",15,02/23/1996 0:00:00
VICTE,Mary Saveley,Victuailles en stock,35,Steeleye Stout,30,0,18,06/23/1995 0:00:00
VICTE,Mary Saveley,Victuailles en stock,48,Chocolade,8,"0.15","12.75",02/05/1996 0:00:00
VICTE,Mary Saveley,Victuailles en stock,33,Geitost,4,"0.15","2.5",02/23/1996 0:00:00
VICTE,Mary Saveley,Victuailles en stock,51,Manjimup Dried Apples,4,"0.25",53,02/21/1996 0:00:00
VICTE,Mary Saveley,Victuailles en stock,65,Louisiana Fiery Hot Pepper Sauce,20,0,"16.8",08/08/1994 0:00:00
VICTE,Mary Saveley,Victuailles en stock,72,Mozzarella di Giovanni,40,0,"27.8",03/30/1995 0:00:00
VICTE,Mary Saveley,Victuailles en stock,22,Gustaf's Knackebrod,6,"0.05","16.8",08/08/1994 0:00:00
VICTE,Mary Saveley,Victuailles en stock,7,Uncle Bob's Organic Dried Pears,16,"0.05",24,03/30/1995 0:00:00
VICTE,Mary Saveley,Victuailles en stock,54,Tourtiere,6,"0.2","5.9",03/22/1995 0:00:00
VICTE,Mary Saveley,Victuailles en stock,25,NuNuCa Nuss-Nougat-Creme,20,"0.15",14,02/23/1996 0:00:00
VICTE,Mary Saveley,Victuailles en stock,10,Ikura,20,"0.2","24.8",03/22/1995 0:00:00
VICTE,Mary Saveley,Victuailles en stock,2,Chang,20,"0.25",19,01/31/1996 0:00:00
VICTE,Mary Saveley,Victuailles en stock,57,Ravioli Angelo,15,"0.05","15.6",08/08/1994 0:00:00
VICTE,Mary Saveley,Victuailles en stock,41,Jack's New England Clam Chowder,20,0,"9.65",02/05/1996 0:00:00
VICTE,Mary Saveley,Victuailles en stock,46,Spegesild,20,"0.05","9.6",03/30/1995 0:00:00
VICTE,Mary Saveley,Victuailles en stock,10,Ikura,20,"0.05","24.8",04/18/1995 0:00:00
VICTE,Mary Saveley,Victuailles en stock,7,Uncle Bob's Organic Dried Pears,10,0,30,06/23/1995 0:00:00
VICTE,Mary Saveley,Victuailles en stock,65,Louisiana Fiery Hot Pepper Sauce,2,0,"21.05",01/31/1996 0:00:00
VICTE,Mary Saveley,Victuailles en stock,43,Ipoh Coffee,20,"0.15",46,02/05/1996 0:00:00
VICTE,Mary Saveley,Victuailles en stock,68,Scottish Longbreads,10,0,10,11/21/1994 0:00:00
VICTE,Mary Saveley,Victuailles en stock,62,Tarte au sucre,40,0,"49.3",06/23/1995 0:00:00
VICTE,Mary Saveley,Victuailles en stock,74,Longlife Tofu,15,"0.25",10,01/31/1996 0:00:00
VICTE,Mary Saveley,Victuailles en stock,61,Sirop d'erable,30,"0.15","28.5",02/05/1996 0:00:00
VINET,Paul Henriot,Vins et alcools Chevalier,42,Singaporean Hokkien Fried Mee,10,0,"9.8",08/04/1994 0:00:00
VINET,Paul Henriot,Vins et alcools Chevalier,41,Jack's New England Clam Chowder,12,0,"9.65",12/12/1995 0:00:00
VINET,Paul Henriot,Vins et alcools Chevalier,52,Filo Mix,18,0,7,12/13/1995 0:00:00
VINET,Paul Henriot,Vins et alcools Chevalier,72,Mozzarella di Giovanni,5,0,"34.8",08/04/1994 0:00:00
VINET,Paul Henriot,Vins et alcools Chevalier,11,Queso Cabrales,12,0,14,08/04/1994 0:00:00
VINET,Paul Henriot,Vins et alcools Chevalier,13,Konbu,4,0,6,12/12/1995 0:00:00
VINET,Paul Henriot,Vins et alcools Chevalier,71,Flotemysost,20,0,"17.2",09/06/1994 0:00:00
VINET,Paul Henriot,Vins et alcools Chevalier,36,Inlagd Sill,6,0,19,12/13/1995 0:00:00
VINET,Paul Henriot,Vins et alcools Chevalier,56,Gnocchi di nonna Alice,4,0,"30.4",10/03/1994 0:00:00
VINET,Paul Henriot,Vins et alcools Chevalier,72,Mozzarella di Giovanni,7,0,"27.8",09/06/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,43,Ipoh Coffee,24,0,"36.8",10/24/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,19,Teatime Chocolate Biscuits,12,"0.25","9.2",10/02/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,32,Mascarpone Fabioli,50,"0.2",32,05/23/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,1,Chai,15,"0.15","14.4",12/08/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,55,Pate chinois,4,"0.1",24,10/16/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,31,Gorgonzola Telino,8,"0.1","12.5",10/16/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,53,Perth Pasties,20,0,"26.2",10/24/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,28,Rossle Sauerkraut,4,0,"36.4",10/24/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,55,Pate chinois,12,0,"19.2",12/19/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,70,Outback Lager,15,"0.25",15,09/21/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,31,Gorgonzola Telino,30,0,10,12/19/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,33,Geitost,20,"0.05","2.5",09/14/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,40,Boston Crab Meat,10,0,"14.7",10/10/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,2,Chang,30,"0.05",19,09/14/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,61,Sirop d'erable,15,"0.2","28.5",05/23/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,22,Gustaf's Knackebrod,20,"0.25",21,10/02/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,75,Rhonbrau Klosterbier,10,0,"6.2",10/24/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,64,Wimmers gute Semmelknodel,15,"0.1","33.25",10/16/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,23,Tunnbrod,25,0,"7.2",12/08/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,69,Gudbrandsdalsost,20,"0.25",36,09/21/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,35,Steeleye Stout,18,"0.05",18,05/23/1996 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,21,Sir Rodney's Scones,40,"0.2",10,05/23/1995 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,69,Gudbrandsdalsost,20,0,"28.8",12/19/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,32,Mascarpone Fabioli,15,"0.05",32,05/23/1996 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,56,Gnocchi di nonna Alice,20,0,"30.4",10/10/1994 0:00:00
WANDK,Rita Muller,Die Wandernde Kuh,12,Queso Manchego La Pastora,20,"0.05",38,05/23/1996 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,11,Queso Cabrales,15,0,21,06/30/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,14,Tofu,20,"0.1","18.6",02/13/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,60,Camembert Pierrot,24,"0.15",34,07/31/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,36,Inlagd Sill,30,0,"15.2",09/01/1994 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,61,Sirop d'erable,25,0,"22.8",03/27/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,45,Rogede sild,40,"0.15","9.5",12/22/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,14,Tofu,5,"0.15","23.25",12/22/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,1,Chai,10,"0.1",18,05/15/1996 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,4,Chef Anton's Cajun Seasoning,25,0,22,09/19/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,14,Tofu,10,0,"18.6",11/18/1994 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,35,Steeleye Stout,6,0,18,06/30/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,39,Chartreuse verte,20,0,"14.4",03/27/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,69,Gudbrandsdalsost,10,"0.15",36,07/31/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,58,Escargots de Bourgogne,6,0,"13.25",09/19/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,56,Gnocchi di nonna Alice,20,"0.2",38,01/17/1996 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,54,Tourtiere,3,"0.2","7.45",01/17/1996 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,22,Gustaf's Knackebrod,24,0,21,06/30/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,71,Flotemysost,30,0,"17.2",03/27/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,19,Teatime Chocolate Biscuits,20,0,"7.3",02/16/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,13,Konbu,10,0,6,06/05/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,53,Perth Pasties,50,0,"26.2",03/27/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,53,Perth Pasties,15,0,"26.2",03/08/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,71,Flotemysost,40,"0.1","17.2",11/18/1994 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,16,Pavlova,14,0,"17.45",06/30/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,57,Ravioli Angelo,20,0,"15.6",02/16/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,43,Ipoh Coffee,25,0,"36.8",09/01/1994 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,71,Flotemysost,30,0,"17.2",11/03/1994 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,13,Konbu,20,"0.1",6,05/15/1996 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,31,Gorgonzola Telino,30,0,"12.5",06/30/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,21,Sir Rodney's Scones,10,"0.1",8,11/18/1994 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,74,Longlife Tofu,35,0,10,01/17/1996 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,12,Queso Manchego La Pastora,12,"0.05","30.4",08/26/1994 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,56,Gnocchi di nonna Alice,30,"0.15",38,06/05/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,1,Chai,8,"0.15",18,06/05/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,29,Thuringer Rostbratwurst,10,0,"123.79",07/31/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,59,Raclette Courdavault,25,"0.15",55,12/22/1995 0:00:00
WARTH,Pirkko Koskitalo,Wartian Herkku,53,Perth Pasties,10,0,"26.2",02/16/1995 0:00:00
WELLI,Paula Parente,Wellington Importadora,19,Teatime Chocolate Biscuits,24,"0.05","9.2",01/30/1996 0:00:00
WELLI,Paula Parente,Wellington Importadora,70,Outback Lager,8,"0.1",12,02/21/1995 0:00:00
WELLI,Paula Parente,Wellington Importadora,73,Rod Kaviar,20,"0.1",12,02/21/1995 0:00:00
WELLI,Paula Parente,Wellington Importadora,43,Ipoh Coffee,20,0,46,09/25/1995 0:00:00
WELLI,Paula Parente,Wellington Importadora,59,Raclette Courdavault,15,"0.05",55,01/30/1996 0:00:00
WELLI,Paula Parente,Wellington Importadora,77,Original Frankfurter grune Sosse,12,0,"10.4",08/15/1994 0:00:00
WELLI,Paula Parente,Wellington Importadora,18,Carnarvon Tigers,4,"0.25","62.5",04/08/1996 0:00:00
WELLI,Paula Parente,Wellington Importadora,9,Mishi Kobe Niku,20,"0.1","77.6",02/21/1995 0:00:00
WELLI,Paula Parente,Wellington Importadora,46,Spegesild,21,"0.1",12,09/25/1995 0:00:00
WELLI,Paula Parente,Wellington Importadora,70,Outback Lager,3,"0.25",15,03/22/1996 0:00:00
WELLI,Paula Parente,Wellington Importadora,1,Chai,21,0,18,04/08/1996 0:00:00
WELLI,Paula Parente,Wellington Importadora,23,Tunnbrod,8,"0.25",9,04/08/1996 0:00:00
WELLI,Paula Parente,Wellington Importadora,25,NuNuCa Nuss-Nougat-Creme,15,"0.05",14,01/30/1996 0:00:00
WELLI,Paula Parente,Wellington Importadora,18,Carnarvon Tigers,4,"0.1","62.5",09/25/1995 0:00:00
WELLI,Paula Parente,Wellington Importadora,13,Konbu,2,"0.1","4.8",02/21/1995 0:00:00
WELLI,Paula Parente,Wellington Importadora,1,Chai,20,"0.05",18,03/26/1996 0:00:00
WELLI,Paula Parente,Wellington Importadora,53,Perth Pasties,15,0,"26.2",08/15/1994 0:00:00
WELLI,Paula Parente,Wellington Importadora,52,Filo Mix,20,0,7,02/01/1996 0:00:00
WELLI,Paula Parente,Wellington Importadora,47,Zaanse koeken,15,0,"9.5",08/01/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,34,Sasquatch Ale,35,"0.05","11.2",04/24/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,62,Tarte au sucre,35,0,"49.3",03/26/1996 0:00:00
WHITC,Karl Jablonski,White Clover Markets,62,Tarte au sucre,3,0,"49.3",03/01/1996 0:00:00
WHITC,Karl Jablonski,White Clover Markets,34,Sasquatch Ale,35,0,14,05/31/1996 0:00:00
WHITC,Karl Jablonski,White Clover Markets,38,Cote de Blaye,25,0,"263.5",05/17/1996 0:00:00
WHITC,Karl Jablonski,White Clover Markets,36,Inlagd Sill,35,0,19,05/17/1996 0:00:00
WHITC,Karl Jablonski,White Clover Markets,35,Steeleye Stout,35,"0.2",18,12/14/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,77,Original Frankfurter grune Sosse,30,"0.05","10.4",04/24/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,2,Chang,12,0,19,05/12/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,2,Chang,40,"0.15","15.2",04/10/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,33,Geitost,60,"0.05",2,08/31/1994 0:00:00
WHITC,Karl Jablonski,White Clover Markets,33,Geitost,35,0,"2.5",03/01/1996 0:00:00
WHITC,Karl Jablonski,White Clover Markets,63,Vegie-spread,24,"0.2","43.9",08/11/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,19,Teatime Chocolate Biscuits,42,0,"9.2",05/31/1996 0:00:00
WHITC,Karl Jablonski,White Clover Markets,17,Alice Mutton,20,0,39,11/08/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,73,Rod Kaviar,15,"0.15",15,11/06/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,16,Pavlova,35,"0.15","13.9",04/10/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,17,Alice Mutton,42,0,39,03/01/1996 0:00:00
WHITC,Karl Jablonski,White Clover Markets,4,Chef Anton's Cajun Seasoning,35,0,"17.6",12/02/1994 0:00:00
WHITC,Karl Jablonski,White Clover Markets,26,Gumbar Gummibarchen,15,0,"31.23",11/30/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,58,Escargots de Bourgogne,15,0,"13.25",03/26/1996 0:00:00
WHITC,Karl Jablonski,White Clover Markets,28,Rossle Sauerkraut,5,"0.2","45.6",12/14/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,72,Mozzarella di Giovanni,20,"0.05","27.8",08/31/1994 0:00:00
WHITC,Karl Jablonski,White Clover Markets,46,Spegesild,18,0,12,11/08/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,53,Perth Pasties,10,0,"32.8",05/12/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,54,Tourtiere,60,"0.15","7.45",11/06/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,8,Northwoods Cranberry Sauce,70,"0.25",32,12/02/1994 0:00:00
WHITC,Karl Jablonski,White Clover Markets,69,Gudbrandsdalsost,30,"0.15",36,11/06/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,21,Sir Rodney's Scones,40,0,10,03/01/1996 0:00:00
WHITC,Karl Jablonski,White Clover Markets,9,Mishi Kobe Niku,6,0,97,11/06/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,21,Sir Rodney's Scones,12,0,10,05/12/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,56,Gnocchi di nonna Alice,5,"0.2",38,08/11/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,56,Gnocchi di nonna Alice,14,"0.2",38,12/14/1995 0:00:00
WHITC,Karl Jablonski,White Clover Markets,18,Carnarvon Tigers,20,0,"62.5",03/01/1996 0:00:00
